Primary Particle Size,DataSourceURL,Specific Surface Area,Component Molecular Weight,3D Dimensionality,Material Type,Aromatic,2D Dimensionality,DataSource,source_pdf,Not Aggreg-Agglom,Dendrimer,SingleCrystal,Lipid,Positive Polarity,Molecular Type,UltraPure,Product Name,UpdatedAt,Bulk Density,Molecular Identity,Aggreg-Agglom,Lambda Max,Molecular Weight,source_nano_db,Agglomerated,IsCrystalline,Polymer,dashboard_data_source,NanomaterialID,Monoclinic,Metal,Macrocyclic,Metal Oxide,Mean Hydrodynamic Diameter,Mean Primary Particle Size,Neutral Polarity,Polycrystalline,VHQ-R subset,Negative Polarity,Aggregated,Carbohydrate,Nucleic Acid,Zeta Potential,Purity99+,Protein,CuratedBy,Group Ii-Vi,Group Iv - Non C
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476550,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide with thymine spacer and fluorophore,0,0,0,1,0,0,0,nano_database,737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476551,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide,0,0,0,1,0,0,0,nano_database,738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476552,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Au,0,0,0,1,0,0,0,nano_database,739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476553,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide with thymine spacer and fluorophore,0,0,0,1,0,0,0,nano_database,740,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476554,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide,0,0,0,1,0,0,0,nano_database,741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368245,0,0,1,Surfactant,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,1,,0,,2013-04-29,0,Silver Nitrate,0,0,0,1,0,0,0,nano_database,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368246,0,0,0,Other,0,0,Cancer Nanotechnology Laboratory,0,1,0,0,0,0,,0,,2013-02-27,0,Au,0,0,0,1,0,0,0,nano_database,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368247,0,0,0,Polymer,0,1,Cancer Nanotechnology Laboratory,0,1,0,0,0,0,,0,,2013-08-13,0,SS-BN,0,0,0,1,0,0,1,nano_database,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368248,0,0,0,Metal,0,1,Cancer Nanotechnology Laboratory,0,1,0,0,0,0,,0,,2013-08-13,0,Au,0,0,0,1,0,0,0,nano_database,1081,0,1,0,0,0,0,0,0,0,1,0,0,0,-32,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368227,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,1,0,0,0,0,,0,,2013-06-14,0,Au,0,0,0,1,0,0,0,nano_database,1082,0,1,0,0,105,0,0,0,0,0,0,0,0,-32,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368228,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,1,0,0,0,0,,0,,2013-05-10,0,Au,0,0,0,1,0,0,0,nano_database,1084,0,1,0,0,165,0,0,0,0,0,0,0,0,-25,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368229,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-26,0,darjeeling tea leaves,0,0,0,1,0,0,0,nano_database,1085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368230,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,gum arabic,0,0,0,1,0,0,0,nano_database,1086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368231,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,theaflavins ,0,0,0,1,0,0,0,nano_database,1087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368232,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,epicatechin gallate,0,0,0,1,0,0,0,nano_database,1088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368233,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,catechin ,0,0,0,1,0,0,0,nano_database,1089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368234,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,catechin gallate,0,0,0,1,0,0,0,nano_database,1090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368235,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,epicatechin ,0,0,0,1,0,0,0,nano_database,1091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368236,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,Au,0,0,0,1,0,0,0,nano_database,1092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368237,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,Au,0,0,0,1,0,0,0,nano_database,1093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368238,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,gum arabic,0,0,0,1,0,0,0,nano_database,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/composition.do?dispatch=summaryView&sampleId=5341184,0,"12,000",0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-07-22,0,Meso-tetraphenylporphyrin,0,0,0,1,0,0,1,nano_database,1083,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368239,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,gum arabic,0,0,0,1,0,0,0,nano_database,1095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368240,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,gum arabic,0,0,0,1,0,0,0,nano_database,1096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368241,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,gum arabic,0,0,0,1,0,0,0,nano_database,1097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368242,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,gum arabic,0,0,0,1,0,0,0,nano_database,1098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368243,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,gum arabic,0,0,0,1,0,0,0,nano_database,1099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368244,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,gum arabic,0,0,0,1,0,0,0,nano_database,1100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=5341185,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-13,0,poly(lactic-co-glycolic acid),0,0,0,1,0,0,1,nano_database,1101,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368204,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-07-22,0,titanium dioxide,0,0,0,1,0,0,0,nano_database,1102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368227,0,0,1,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-06-14,0,,0,0,0,1,0,0,0,nano_database,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368228,0,0,1,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-05-10,0,,0,0,0,1,0,0,0,nano_database,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/composition.do?dispatch=summaryView&sampleId=13631488,0,2,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-04-30,0,ZnS,0,0,0,1,0,0,1,nano_database,1103,0,0,0,0,21.8,0,0,0,0,0,0,0,0,-0.13,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=13631489,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-09-30,0,ZnS,0,0,2000,1,0,0,1,nano_database,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368229,0,0,1,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-26,0,,0,0,0,1,0,0,0,nano_database,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368230,0,0,1,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,,0,0,0,1,0,0,0,nano_database,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368231,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,,0,0,0,1,0,0,0,nano_database,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368192,0,0,0,Dendrimer,0,0,Cancer Nanotechnology Laboratory,0,0,1,0,0,0,,0,,2013-09-30,0,PAMAM,0,0,0,1,0,0,0,nano_database,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368193,0,0,0,Dendrimer,0,0,Cancer Nanotechnology Laboratory,0,0,1,0,0,0,,0,,2013-09-30,0,PAMAM,0,0,0,1,0,0,0,nano_database,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368194,0,0,0,Dendrimer,0,0,Cancer Nanotechnology Laboratory,0,0,1,0,0,0,,0,,2013-10-28,0,PAMAM,0,0,0,1,0,0,0,nano_database,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368195,0,0,0,Dendrimer,0,0,Cancer Nanotechnology Laboratory,0,0,1,0,0,0,,0,,2014-01-13,0,PAMAM,0,0,0,1,0,0,0,nano_database,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=15368196,0,0,0,Dendrimer,0,0,Cancer Nanotechnology Laboratory,0,0,1,0,0,0,,0,,2014-01-13,0,PAMAM,0,0,0,1,0,0,0,nano_database,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=15368197,0,0,0,Dendrimer,0,0,Cancer Nanotechnology Laboratory,0,0,1,0,0,0,,0,,2014-01-13,0,PAMAM,0,0,0,1,0,0,0,nano_database,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=27131908,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-03-01,0,starch,0,0,0,1,0,0,0,nano_database,1111,0,0,0,0,99,0,0,0,0,0,0,1,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=27131909,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,1,0,0,0,0,,0,,2013-04-29,0,THPAL,0,0,0,1,0,0,0,nano_database,1112,0,1,0,0,115,0,0,0,0,0,0,0,0,-23.4,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=27131910,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-07-22,0,starch,0,0,0,1,0,0,0,nano_database,1113,0,0,0,0,137,0,0,0,0,0,0,1,0,-26.2,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=27131911,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-07-22,0,starch,0,0,0,1,0,0,0,nano_database,1114,0,0,0,0,155,0,0,0,0,0,0,1,0,-27.2,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=27131912,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-09-30,0,Au,0,0,0,1,0,0,0,nano_database,1115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=27131913,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-07-22,0,starch,0,0,0,1,0,0,0,nano_database,1116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=27688960,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-09-30,0,gum arabic,0,0,0,1,0,0,0,nano_database,1117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=27131909,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-04-29,0,,0,0,0,1,0,0,0,nano_database,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=27131910,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-07-22,0,,0,0,0,1,0,0,0,nano_database,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-06-05,0,,0,0,0,1,0,0,0,nano_database,1120,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-06-14,0,,0,0,0,1,0,0,0,nano_database,1121,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-06-14,0,,0,0,0,1,0,0,0,nano_database,1126,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-06-14,0,,0,0,0,1,0,0,0,nano_database,1129,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
10,,0,0,0,Metal,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-05-08,0,Ag,0,0,0,1,0,0,0,nano_database,1130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
20,,0,0,0,Metal,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-05-08,0,Ag,0,0,0,1,0,0,0,nano_database,1133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-05-08,0,,0,0,0,1,0,0,0,nano_database,1133,0,0,0,0,27.4,0,0,0,0,0,0,0,0,-49.8,0,0,NULL,0,0
0,,0,0,1,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-06-05,0,,0,0,0,1,0,0,0,nano_database,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,1,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-06-14,0,,0,0,0,1,0,0,0,nano_database,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,1,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-06-14,0,,0,0,0,1,0,0,0,nano_database,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,1,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-06-14,0,,0,0,0,1,0,0,0,nano_database,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-05-08,0,,0,0,0,1,0,0,0,nano_database,1130,0,0,0,0,21.7,0,0,0,0,0,0,0,0,-40.6,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/material_record.php?cid=110,0,0,0,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,1,,2013-08-20,0,Ag,0,0,0,1,0,0,0,nano_database,1134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/material_record.php?cid=111,0,0,0,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,1,,2013-08-20,0,phosphate,0,0,0,1,0,0,0,nano_database,1135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/material_record.php?cid=112,0,0,0,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,1,,2013-08-20,0,phosphate,0,0,0,1,0,0,0,nano_database,1136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/material_record.php?cid=113,0,0,0,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,1,,2013-08-20,0,phosphate,0,0,0,1,0,0,0,nano_database,1137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nanocomposix.com/sites/default/files/Au17.pdf,0,0,0,Metal,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-04-30,0,,0,518,0,1,0,0,0,nano_database,1043,0,1,0,0,23,0,0,0,0,0,0,0,0,-25.7,0,0,NULL,0,0
47.8,http://nbi.oregonstate.edu/material_record.php?cid=110,0,0,1,,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,1134,0,0,0,0,0,61.45,0,0,0,0,0,0,0,0,0,0,NULL,0,0
53.7,http://nbi.oregonstate.edu/material_record.php?cid=111,0,0,1,,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,1135,0,0,0,0,0,67.9,0,0,0,0,0,0,0,0,0,0,NULL,0,0
43.9,http://nbi.oregonstate.edu/material_record.php?cid=112,0,0,1,,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,1136,0,0,0,0,0,70.25,0,0,0,0,0,0,0,0,0,0,NULL,0,0
75.9,http://nbi.oregonstate.edu/material_record.php?cid=113,0,0,1,,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,1137,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/material_record.php?cid=114,0,0,0,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,1,,2013-08-20,0,phosphate,0,0,0,1,0,0,0,nano_database,1138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
77.4,http://nbi.oregonstate.edu/material_record.php?cid=114,0,0,1,,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,1138,0,0,0,0,0,101.05,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/material_record.php?cid=115,0,0,0,Metal,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2013-08-20,0,phosphate,0,0,0,1,0,0,0,nano_database,1139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
95.3,http://nbi.oregonstate.edu/material_record.php?cid=115,0,0,1,,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,1,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,1139,0,0,0,0,0,122.1,0,0,0,0,0,0,0,0,1,0,NULL,0,0
3,http://nbi.oregonstate.edu/material_record.php?cid=132,0,0,1,Chalcogenide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2013-05-24,0,"3-mercaptopropanesulfonic acid, sodium salt",0,0,0,1,0,0,0,nano_database,1140,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,NULL,0,0
3,http://nbi.oregonstate.edu/material_record.php?cid=133,0,0,1,Chalcogenide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2013-05-24,0,"3-mercaptopropanesulfonic acid, sodium salt",0,0,0,1,0,0,0,nano_database,1141,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,NULL,0,0
3,http://nbi.oregonstate.edu/material_record.php?cid=134,0,0,1,Chalcogenide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2013-05-24,0,"2,3-dimercaptopropanesulfonic acid, sodium salt",0,0,0,1,0,0,0,nano_database,1142,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,NULL,0,0
3,http://nbi.oregonstate.edu/material_record.php?cid=135,0,0,1,Chalcogenide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2013-05-24,0,"2,3-dimercaptopropanesulfonic acid, sodium salt",0,0,0,1,0,0,0,nano_database,1143,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,NULL,0,0
12.6,http://nbi.oregonstate.edu/material_record.php?cid=136,0,0,0,Metal Oxide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,1,,0,,2013-05-24,0,ZnO,0,0,0,1,0,0,0,nano_database,1144,0,0,0,1,0,14.6,0,0,0,0,0,0,0,0,0,0,NULL,0,0
